nom,code_postal,commune,numero,voie,lieu_dit,site_internet,longitude,latitude,personnel_aidant,largeur_entree,aide_audition,entree_balise_sonore,sanitaires_pmr,stationnement_pmr,labels,types_handicap,difficulte_chemin_ext,difficulte_entree,difficulte_chemin_accueil,score
Gendarmerie - Brigade de Palluau,85670,Palluau,37,Rue du Moulin-du-Terrier,,https://lannuaire.service-public.fr/pays-de-la-loire/vendee/gendarmerie-85169-01,-1.61889,46.811,1,85,1,,0,1,,,,,,1.73
Gendarmerie - Brigade de Pamandzi,97615,Pamandzi,20,Route Nationale 4,,https://lannuaire.service-public.fr/mayotte/mayotte/gendarmerie-97615-01,45.27356,-12.79574,1,100,,,1,1,,,,,1,2.0
Gendarmerie - Brigade de Pamiers,09100,Pamiers,16,Rue du Sénateur Paul Laffont,,https://lannuaire.service-public.fr/occitanie/ariege/gendarmerie-09225-01,1.62145,43.10587,1,100,,,,1,,,,,,1.27
Gendarmerie - Brigade de Pampelonne,81190,Pampelonne,,Le bourg,,https://lannuaire.service-public.fr/occitanie/tarn/gendarmerie-81201-01,2.24196,44.12224,,120,,1,,1,,,,,1,1.73
Gendarmerie - Brigade de Papaichton,97316,Papaichton,31,Rue Apulobi,,https://lannuaire.service-public.fr/guyane/guyane/gendarmerie-97362-01,-54.14944801,3.80773416,1,80,,,,,,,2,,1,1.09
Gendarmerie - Brigade de Paray-le-Monial,71600,Paray-le-Monial,9,Rue des Charmes,,https://lannuaire.service-public.fr/bourgogne-franche-comte/saone-et-loire/gendarmerie-71342-01,4.10484,46.466,1,90,1,,1,1,,,,,,2.09
Gendarmerie - Brigade de Parentis-en-Born,40160,Parentis-en-Born,900,Avenue du Lycée,,https://lannuaire.service-public.fr/nouvelle-aquitaine/landes/gendarmerie-40217-01,-1.07347,44.35724,1,120,,,0,,,,2,,,1.0
Gendarmerie - Brigade de Parigné-l'Évêque,72250,Parigné-l'Évêque,87,Avenue du Docteur Gallouedec,,https://lannuaire.service-public.fr/pays-de-la-loire/sarthe/gendarmerie-72231-01,0.36693,47.93139,1,95,1,,1,1,,,,,,2.09
Gendarmerie - Brigade de Parthenay,79200,Parthenay,,Caserne Allard 4 Boulevard Amboise Paré,,https://lannuaire.service-public.fr/nouvelle-aquitaine/deux-sevres/gendarmerie-79202-01,-0.25516,46.64355,1,150,1,,1,1,,,,2,,2.45
Gendarmerie - Brigade de Pas-en-Artois,62760,Pas-en-Artois,2,Rue de Mondicourt,,https://lannuaire.service-public.fr/hauts-de-france/pas-de-calais/gendarmerie-62649-01,2.48316,50.15679,1,90,,,,,,,,1,1,1.27
Gendarmerie - Brigade de Passais-Villages,61350,Passais Villages,1,Chemin de la Guillaumé PASSAIS LA CONCEPTION,,https://lannuaire.service-public.fr/normandie/orne/gendarmerie-61324-01,-0.75239,48.51491,1,100,,,,1,,,,,,1.27
Gendarmerie - Brigade de Passy,74190,Passy,51,Avenue du Côteau,,https://lannuaire.service-public.fr/auvergne-rhone-alpes/haute-savoie/gendarmerie-74208-01,6.71243,45.92423,1,110,1,,0,1,,,,1,,2.09
Gendarmerie - Brigade de Patay,45310,Patay,5,Rue de Villeneuve,,https://lannuaire.service-public.fr/centre-val-de-loire/loiret/gendarmerie-45248-01,1.69114,48.04666,1,95,,,,,,,,,,0.73
Gendarmerie - Brigade de Pauillac,33250,Pauillac,6,Rue du caporal-chef Cyrille CHAHBOUNE,,https://lannuaire.service-public.fr/nouvelle-aquitaine/gironde/gendarmerie-33314-01,-0.75729,45.20239,1,100,,,1,1,,,,,,1.73
Gendarmerie - Brigade de Paulhaguet,43230,Paulhaguet,,Rue Jeanne d'Arc,,https://lannuaire.service-public.fr/auvergne-rhone-alpes/haute-loire/gendarmerie-43148-01,3.51769,45.20616,1,80,1,,0,,,,,,,1.27
Gendarmerie - Brigade de Paulhan,34230,Paulhan,78,Cours National,,https://lannuaire.service-public.fr/occitanie/herault/gendarmerie-34194-01,3.45728,43.53916,,,,,,,,,,,,0.36
Gendarmerie - Brigade de Pavilly,76570,Pavilly,26,Rue des Frères Martin,,https://lannuaire.service-public.fr/normandie/seine-maritime/gendarmerie-76495-01,0.95209,49.56344,1,95,,,1,1,,,,,,1.64
Gendarmerie - Brigade de Payrac,46350,Payrac,307,Avenue de la Mairie,,https://lannuaire.service-public.fr/occitanie/lot/gendarmerie-46215-01,1.46886,44.79544,1,100,,,1,,,,1,,,1.55
Gendarmerie - Brigade de Pays-de-Belvès,24170,Pays de Belvès,,Rue du Colonel Arnaud BELTRAME BELVES,,https://lannuaire.service-public.fr/bourgogne-franche-comte/doubs/gendarmerie-25156-01,1.0033,44.78105,1,150,,,1,,,,1,,,1.82
Gendarmerie - Brigade de Pays-de-Clerval,25340,Pays-de-Clerval,1,Route de Soye CLERVAL,,https://lannuaire.service-public.fr/nouvelle-aquitaine/dordogne/gendarmerie-24035-01,6.49395,47.40071,1,98,1,,1,1,,,,,1,2.36
Gendarmerie - Brigade de Pégomas,06580,Pégomas,70,Chemin de l'Écluse,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/alpes-maritimes/gendarmerie-06090-01,6.92552,43.59452,1,120,,,1,1,,,,,,1.91
Gendarmerie - Brigade de Pellegrue,33790,Pellegrue,16,Route de Duras,,https://lannuaire.service-public.fr/nouvelle-aquitaine/gironde/gendarmerie-33316-01,0.07914,44.74218,1,80,,,0,,,,,1,,1.09
Gendarmerie - Brigade de Pélussin,42410,Pélussin,2,Rue de la Quiétude,,https://lannuaire.service-public.fr/auvergne-rhone-alpes/loire/gendarmerie-42168-01,4.68176,45.41896,1,100,1,,0,1,,,,,,1.73
Gendarmerie - Brigade de Penne-d'Agenais,47140,Penne-d'Agenais,14,Rue des Ecoles,,https://lannuaire.service-public.fr/nouvelle-aquitaine/lot-et-garonne/gendarmerie-47203-01,0.80854,44.39282,1,100,,,0,1,,,,,,1.27
Gendarmerie - Brigade de Penta-di-Casinca,20213,Penta-di-Casinca,,Allée E Fureste FOLELLI,,https://lannuaire.service-public.fr/corse/haute-corse/gendarmerie-2B207-01,9.50495,42.44995,1,60,,,,,,,1,,,1.09
Gendarmerie - Brigade de Péone,06470,Péone,33,Avenue de Valberg,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/alpes-maritimes/gendarmerie-06094-01,6.93522,44.09275,1,80,,,,,,,1,1,1,1.64
Gendarmerie - Brigade de Percy-en-Normandie,50410,Percy-en-Normandie,2,Rue Mac Laurin Colin PERCY,,https://lannuaire.service-public.fr/normandie/manche/gendarmerie-50393-01,-1.19174,48.91322,1,100,,,0,,,,,,,0.82
Gendarmerie - Brigade de Peri,20167,Peri,,Facciata-Rossa,,https://lannuaire.service-public.fr/corse/corse-du-sud/gendarmerie-2A209-01,8.85706,42.00366,1,100,,,0,1,,,1,,1,1.82
Gendarmerie - Brigade de Périers,50190,Périers,75,Rue de Saint-Lô,,https://lannuaire.service-public.fr/normandie/manche/gendarmerie-50394-01,-1.4001,49.18405,1,100,,1,1,1,,,,,,2.18
Gendarmerie - Brigade de Périgueux,24000,Périgueux,,Caserne Clech 58 Boulevard Bertran de Born,,https://lannuaire.service-public.fr/nouvelle-aquitaine/dordogne/gendarmerie-24322-01,0.71921,45.17871,1,150,,,0,,,,1,,,1.36
Gendarmerie - Brigade d'Épernay,51200,Épernay,2,Avenue de la Martinique,,https://lannuaire.service-public.fr/grand-est/marne/gendarmerie-51230-01,3.98104,49.03602,1,95,,,,1,,,,1,2,1.45
Gendarmerie - Brigade de Pernes-les-Fontaines,84210,Pernes-les-Fontaines,,Quartier de l'Audifrette,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/vaucluse/gendarmerie-84088-01,5.05084,43.99433,1,100,,,,1,,,1,,,1.55
Gendarmerie - Brigade de Péronne,80200,Péronne,97,Avenue des Australiens,,https://lannuaire.service-public.fr/hauts-de-france/somme/gendarmerie-80620-01,2.93777,49.94348,1,95,,,,1,,,,,,1.18
Gendarmerie - Brigade de Perrecy-les-Forges,71420,Perrecy-les-Forges,1,Rue du 8 Mai 1945,,https://lannuaire.service-public.fr/bourgogne-franche-comte/saone-et-loire/gendarmerie-71346-01,4.21368,46.61763,1,95,1,,0,1,,,2,,1,1.91
Gendarmerie - Brigade de Perros-Guirec,22700,Perros-Guirec,45,Rue des Frères Le Montréer,,https://lannuaire.service-public.fr/bretagne/cotes-d-armor/gendarmerie-22168-01,-3.44928,48.81232,1,100,,,0,,,,,1,,1.09
Gendarmerie - Brigade de Persan,95340,Persan,26,Avenue Jean Jaurès,,https://lannuaire.service-public.fr/ile-de-france/val-d-oise/gendarmerie-95487-01,2.28351,49.13772,1,90,,,1,1,,,,,,1.64
Gendarmerie - Brigade de Pertuis,84120,Pertuis,188,Cours de la République,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/vaucluse/gendarmerie-84089-01,5.50062,43.6919,1,100,,,0,1,,,2,,1,1.55
Gendarmerie - Brigade de Pesmes,70140,Pesmes,,Route de Chaumercenne,,https://lannuaire.service-public.fr/bourgogne-franche-comte/haute-saone/gendarmerie-70408-01,5.57007,47.28072,1,85,1,,0,1,,,,2,,1.73
Gendarmerie - Brigade de Petit-Bourg,97170,Petit-Bourg,,Route de Blonde,,https://lannuaire.service-public.fr/guadeloupe/guadeloupe/gendarmerie-97118-01,-61.59999776,16.1965409,1,90,,,0,1,,,,,,1.18
Gendarmerie - Brigade de Petite-Île,97429,Petite-Île,11,Rue du Général de Gaulle,,https://lannuaire.service-public.fr/la-reunion/reunion/gendarmerie-97405-01,55.56655013,-21.35580458,1,150,,,0,1,,,1,,,1.82
Gendarmerie - Brigade de Petreto-Bicchisano,20140,Petreto-Bicchisano,,Quartier Ruscello,,https://lannuaire.service-public.fr/corse/corse-du-sud/gendarmerie-2A211-01,8.97684,41.78607,1,140,,,0,,,,1,1,1,1.91
Gendarmerie - Brigade de Peymeinade,06530,Peymeinade,1,Chemin de la Montagne,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/alpes-maritimes/gendarmerie-06095-01,6.88272,43.64683,1,100,,,1,,,,1,,,1.55
Gendarmerie - Brigade de Peyre-en-Aubrac,48130,Peyre en Aubrac,38,Route du Languedoc AUMONT AUBRAC,,https://lannuaire.service-public.fr/occitanie/lozere/gendarmerie-48009-01,3.28605,44.71371,1,80,,,0,,,,1,,1,1.36
Gendarmerie - Brigade de Peyrehorade,40300,Peyrehorade,91,Avenue de Bourgfelden,,https://lannuaire.service-public.fr/nouvelle-aquitaine/landes/gendarmerie-40224-01,-1.097,43.54647,1,70,,,0,,,,1,,,1.09
Gendarmerie - Brigade de Peyriac-Minervois,11160,Peyriac-Minervois,2,Chemin de l'Ancienne Gare,,https://lannuaire.service-public.fr/occitanie/aude/gendarmerie-11286-01,2.57202,43.2843,1,100,,,1,1,,,,,,1.73
Gendarmerie - Brigade de Peyrolles-en-Provence,13860,Peyrolles-en-Provence,,Chemin de Soutteviers,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/bouches-du-rhone/gendarmerie-13074-01,5.57993,43.64859,1,90,,,0,1,,,,,,1.18
Gendarmerie - Brigade de Pézenas,34120,Pézenas,450,Avenue JB Salvaing et J Schneider,,https://lannuaire.service-public.fr/occitanie/herault/gendarmerie-34199-01,3.40489,43.46016,1,110,,,1,1,,,,,,1.82
Gendarmerie - Brigade de Pezou,41100,Pezou,67,Rue de Vendôme,,https://lannuaire.service-public.fr/centre-val-de-loire/loir-et-cher/gendarmerie-41175-01,1.13556,47.86373,1,90,,,0,,,,,,,0.73
Gendarmerie - Brigade de Pfetterhouse,68480,Pfetterhouse,14,Rue de Seppois,,https://lannuaire.service-public.fr/grand-est/haut-rhin/gendarmerie-68257-01,7.16629,47.50424,1,90,,,0,,,,,2,,0.73
Gendarmerie - Brigade de Phalempin,59133,Phalempin,18,Rue du Ponchelet,,https://lannuaire.service-public.fr/hauts-de-france/nord/gendarmerie-59462-01,3.01417,50.5211,1,100,,,1,1,,,,,,1.73
Gendarmerie - Brigade de Phalsbourg,57370,Phalsbourg,8,Rue des Glacis,,https://lannuaire.service-public.fr/grand-est/moselle/gendarmerie-57540-01,7.25324,48.76632,1,95,,,0,,,,,,,0.73
Gendarmerie - Brigade de Piana,20115,Piana,,Rue Danielle Casanova,,https://lannuaire.service-public.fr/corse/corse-du-sud/gendarmerie-2A212-01,8.63498,42.23868,1,80,,,,,,,1,,,1.09
Gendarmerie - Brigade de Picquigny,80310,Picquigny,351,Rue Jean Choquet,,https://lannuaire.service-public.fr/hauts-de-france/somme/gendarmerie-80622-01,2.13839,49.93946,1,95,,,,1,,,,1,,1.45
Gendarmerie - Brigade de Piedicorte-di-Gaggio,20251,Piedicorte-di-Gaggio,,Le Village,,https://lannuaire.service-public.fr/corse/haute-corse/gendarmerie-2B218-01,9.3289,42.23402,1,90,,,,,,,2,,,0.73
Gendarmerie - Brigade de Piedicroce,20229,Piedicroce,,Chiusone,,https://lannuaire.service-public.fr/corse/haute-corse/gendarmerie-2B219-01,9.36952,42.37331,1,60,,,0,,,,,,,0.82
Gendarmerie - Brigade de Piégut-Pluviers,24360,Piégut-Pluviers,85,Rue de la Libération,,https://lannuaire.service-public.fr/nouvelle-aquitaine/dordogne/gendarmerie-24328-01,0.69788,45.62028,1,,,,,,,,2,,1,1.09
Gendarmerie - Brigade de Piennes,54490,Piennes,11,Rue Jean Moulin,,https://lannuaire.service-public.fr/grand-est/meurthe-et-moselle/gendarmerie-54425-01,5.79226,49.30648,1,90,,,0,,,,,,,0.73
Gendarmerie - Brigade de Pierre-Buffière,87260,Pierre-Buffière,27,Avenue de Toulouse,,https://lannuaire.service-public.fr/nouvelle-aquitaine/haute-vienne/gendarmerie-87119-01,1.36308,45.69085,1,140,1,,,,,,,2,,1.55
Gendarmerie - Brigade de Pierre-de-Bresse,71270,Pierre-de-Bresse,8,Rue du Stade,,https://lannuaire.service-public.fr/bourgogne-franche-comte/saone-et-loire/gendarmerie-71351-01,5.27025,46.88453,1,90,1,,0,1,,,1,1,,2.18
Gendarmerie - Brigade de Pierrefeu-du-Var,83390,Pierrefeu-du-Var,,Impasse Frédéric Mistral,,https://lannuaire.service-public.fr/provence-alpes-cote-d-azur/var/gendarmerie-83091-01,6.14645,43.21889,1,150,,,0,1,,,,,,1.55
Gendarmerie - Brigade de Pierrefontaine-les-Varans,25510,Pierrefontaine-les-Varans,23,Grande Rue,,https://lannuaire.service-public.fr/bourgogne-franche-comte/doubs/gendarmerie-25453-01,6.54171,47.21747,1,85,1,,,1,,,,1,,2.0
Gendarmerie - Brigade de Pierrefort,15230,Pierrefort,2,Rue de Bellevue,,https://lannuaire.service-public.fr/auvergne-rhone-alpes/cantal/gendarmerie-15152-01,2.8391,44.92425,1,90,1,,,1,,,,,,1.64
Gendarmerie - Brigade de Pierrelatte,26700,Pierrelatte,1,Place de la Poste,,https://lannuaire.service-public.fr/auvergne-rhone-alpes/drome/gendarmerie-26235-01,4.69992,44.37656,1,140,1,,1,1,,,,1,,2.73
Gendarmerie - Brigade de Pietrosella,20166,Pietrosella,,Lieu-dit Ruppione,,https://lannuaire.service-public.fr/corse/corse-du-sud/gendarmerie-2A228-01,8.78542,41.83217,1,200,,,,,,,,,,1.09
Gendarmerie - Brigade de Pila-Canale,20123,Pila-Canale,,Fontana-Chaleïa,,https://lannuaire.service-public.fr/corse/corse-du-sud/gendarmerie-2A232-01,8.91391,41.8091,1,,,,0,1,,,1,,,1.55
Gendarmerie - Brigade d'Épinac,71360,Épinac,10,Rue du 19 Mars 1962,,https://lannuaire.service-public.fr/bourgogne-franche-comte/saone-et-loire/gendarmerie-71190-01,4.52252,46.98885,1,90,1,,0,,,,,,,1.18
Gendarmerie - Brigade d'Épinal,88000,Épinal,8,Rue du Professeur Roux,,https://lannuaire.service-public.fr/grand-est/vosges/gendarmerie-88160-01,6.4349,48.1782,1,90,,,1,1,,,,,,1.64
Gendarmerie - Brigade de Pineuilh,33220,Pineuilh,1,Rue René Prévôt,,https://lannuaire.service-public.fr/nouvelle-aquitaine/gironde/gendarmerie-33402-01,0.22736,44.83014,1,100,,,1,,,,,,,1.27
Gendarmerie - Brigade de Piney,10220,Piney,27,Rue de la Chapelle,,https://lannuaire.service-public.fr/grand-est/aube/gendarmerie-10287-01,4.32779,48.36322,,90,,,,,,,2,,,0.27
Gendarmerie - Brigade de Pionsat,63330,Pionsat,,Le Colombier,,https://lannuaire.service-public.fr/auvergne-rhone-alpes/puy-de-dome/gendarmerie-63281-01,2.68656,46.10476,1,90,1,,,,,,,,,1.18
Gendarmerie - Brigade de Pipriac,35550,Pipriac,36,Rue du Général de Gaulle,,https://lannuaire.service-public.fr/bretagne/ille-et-vilaine/gendarmerie-35219-01,-1.94399,47.81106,1,90,1,,1,1,,,,1,,2.36
Gendarmerie - Brigade de Pissos,40410,Pissos,376,Route de Mont-de-Marsan,,https://lannuaire.service-public.fr/nouvelle-aquitaine/landes/gendarmerie-40227-01,-0.77774,44.30404,1,90,,,0,,,,,,,0.73
Gendarmerie - Brigade de Pithiviers,45300,Pithiviers,,Caserne La Haye 62 Faubourg d'Orléans,,https://lannuaire.service-public.fr/centre-val-de-loire/loiret/gendarmerie-45252-01,2.24479,48.16788,1,95,,,0,1,,,,,,1.18
Gendarmerie - Brigade de Plabennec,29860,Plabennec,12,Rue des Trois Frères Le Roy,,https://lannuaire.service-public.fr/bretagne/finistere/gendarmerie-29160-01,-4.42656,48.50072,1,140,1,,0,1,,,,1,,2.27
Gendarmerie - Brigade de Plaisance,32160,Plaisance,1,Impasse des Pyrénées,,https://lannuaire.service-public.fr/occitanie/gers/gendarmerie-32319-01,0.05193,43.59737,1,100,,,1,1,,,1,,,2.0
Gendarmerie - Brigade de Plaisance-du-Touch,31830,Plaisance-du-Touch,104,Route de Lombez,,https://lannuaire.service-public.fr/occitanie/haute-garonne/gendarmerie-31424-01,1.28916,43.56221,1,110,,,1,1,,,1,,,2.09
Gendarmerie - Brigade de Plancoët,22130,Plancoët,64,Rue de l'Abbaye,,https://lannuaire.service-public.fr/bretagne/cotes-d-armor/gendarmerie-22172-01,-2.22553,48.51838,1,90,1,,,1,,,1,,,1.91
Gendarmerie - Brigade de Plateau-Caillou,97460,Saint-Paul,15,Avenue des Martins PLATEAU CAILLOUX,,https://lannuaire.service-public.fr/la-reunion/reunion/gendarmerie-97415-03,55.26872929,-21.02425201,1,80,,,0,,,,2,,,0.82
Gendarmerie - Brigade de Plateau-d'Hauteville,01110,Plateau d’Hauteville,,HLM Les Cornelles 126 Rue du Pays-de-Gex HAUTEVILLE LOMPNES,,https://lannuaire.service-public.fr/auvergne-rhone-alpes/ain/gendarmerie-01185-01,5.5984,45.98195,1,100,1,,0,,,,,,1,1.55
Gendarmerie - Brigade de Pleaux,15700,Pleaux,29,Avenue du Puy-Mary,,https://lannuaire.service-public.fr/auvergne-rhone-alpes/cantal/gendarmerie-15153-01,2.23085,45.14033,1,140,1,,,,,,,,,1.55
Gendarmerie - Brigade de Pleine-Fougères,35610,Pleine-Fougères,1,Rue François Carré,,https://lannuaire.service-public.fr/bretagne/ille-et-vilaine/gendarmerie-35222-01,-1.56676,48.53277,1,90,1,,0,,,,,2,,1.18
Gendarmerie - Brigade de Plélan-le-Grand,35380,Plélan-le-Grand,2,Avenue de la Libération,,https://lannuaire.service-public.fr/bretagne/ille-et-vilaine/gendarmerie-35223-01,-2.09395,48.00403,1,80,1,,0,,,,,1,,1.55
Gendarmerie - Brigade de Plémet,22210,Plémet,,Rue de Bodiffé,,https://lannuaire.service-public.fr/bretagne/cotes-d-armor/gendarmerie-22183-01,-2.59808,48.17182,1,80,1,,,1,,,,2,1,2.0
Gendarmerie - Brigade de Pléneuf-Val-André,22370,Pléneuf-Val-André,3,Rue de la Boulaie,,https://lannuaire.service-public.fr/bretagne/cotes-d-armor/gendarmerie-22186-01,-2.53947,48.59047,1,110,1,,1,,,,,,,1.82
Gendarmerie - Brigade de Plestin-les-Grèves,22310,Plestin-les-Grèves,,Place du 19 mars 1962,,https://lannuaire.service-public.fr/bretagne/cotes-d-armor/gendarmerie-22194-01,-3.63223,48.65499,1,90,1,,1,1,,,1,,,2.36
Gendarmerie - Brigade de Pleumartin,86450,Pleumartin,16,Rue des Acacias,,https://lannuaire.service-public.fr/nouvelle-aquitaine/vienne/gendarmerie-86193-01,0.76357,46.73895,1,90,1,,,1,,,,1,,1.91
Gendarmerie - Brigade de Pleurtuit,35730,Pleurtuit,58,Rue de Dinan,,https://lannuaire.service-public.fr/bretagne/ille-et-vilaine/gendarmerie-35228-01,-2.0593,48.5742,1,90,1,,0,,,,,1,,1.45
Gendarmerie - Brigade de Pleyben,29190,Pleyben,,Rue Laënnec,,https://lannuaire.service-public.fr/bretagne/finistere/gendarmerie-29162-01,-3.96656,48.22218,1,90,1,,,,,,,,,1.18
Gendarmerie - Brigade de Pleyber-Christ,29410,Pleyber-Christ,20,Place de l'Eglise,,https://lannuaire.service-public.fr/bretagne/finistere/gendarmerie-29163-01,-3.87355,48.50471,1,90,1,,0,1,,,,1,,1.91
Gendarmerie - Brigade de Ploërmel,56800,Ploërmel,,Caserne Guillo 1 Rue du Mississipi,,https://lannuaire.service-public.fr/bretagne/morbihan/gendarmerie-56165-01,-2.3885,47.93372,1,120,1,,0,1,,,,,,1.91
Gendarmerie - Brigade de Ploeuc-L'Hermitage,22150,Plœuc-L'Hermitage,12,Rue de la Clôture-Neuve PLOEUC SUR LIE,,https://lannuaire.service-public.fr/bretagne/cotes-d-armor/gendarmerie-22203-01,-2.75242,48.34362,1,100,,,,1,,,,,,1.27
Gendarmerie - Brigade de Plogastel-Saint-Germain,29710,Plogastel-Saint-Germain,1,Rue Stang Kéléron,,https://lannuaire.service-public.fr/bretagne/finistere/gendarmerie-29167-01,-4.27429,47.98774,1,90,1,,1,1,,,,,,2.09
Gendarmerie - Brigade de Plouaret,22420,Plouaret,475,Rue de la Gare,,https://lannuaire.service-public.fr/bretagne/cotes-d-armor/gendarmerie-22207-01,-3.46933,48.60777,1,120,1,,0,1,,,1,,,2.18
Gendarmerie - Brigade de Plouay,56240,Plouay,4,Rue de l'Esplanade,,https://lannuaire.service-public.fr/bretagne/morbihan/gendarmerie-56166-01,-3.33998,47.91866,1,90,1,,1,1,,,,,,2.09
Gendarmerie - Brigade de Ploudalmézeau,29830,Ploudalmézeau,5,Rue Anter Hent,,https://lannuaire.service-public.fr/bretagne/finistere/gendarmerie-29178-01,-4.65665,48.53961,1,100,1,,1,1,,,,,,2.18
Gendarmerie - Brigade de Plouescat,29430,Plouescat,18,Rue de Saint-Pol-de-Léon,,https://lannuaire.service-public.fr/bretagne/finistere/gendarmerie-29185-01,-4.17163,48.65797,1,120,1,,1,1,,,,1,,2.64
Gendarmerie - Brigade de Plougastel-Daoulas,29470,Plougastel-Daoulas,,Rue du Château-d'Eau,,https://lannuaire.service-public.fr/bretagne/finistere/gendarmerie-29189-01,-4.37389,48.37532,1,140,1,,1,,,,,,,2.0
Gendarmerie - Brigade de Plouguenast-Langast,22150,Plouguenast-Langast,19,Rue Jolie Brise PLOUGUENAST,,https://lannuaire.service-public.fr/bretagne/cotes-d-armor/gendarmerie-22219-01,-2.706464,48.28817,1,100,,,1,1,,,,,,1.73
Gendarmerie - Brigade de Plouha,22580,Plouha,,Rue du 19 mars 1962,,https://lannuaire.service-public.fr/bretagne/cotes-d-armor/gendarmerie-22222-01,-2.93628,48.67288,1,90,1,,0,,,,,1,,1.45
Gendarmerie - Brigade de Plouigneau,29610,Plouigneau,39,Avenue du Maréchal Leclerc,,https://lannuaire.service-public.fr/bretagne/finistere/gendarmerie-29199-01,-3.7001,48.56899,1,100,1,,1,1,,,,,,2.18
Gendarmerie - Brigade de Plourin-lès-Morlaix,29600,Plourin-lès-Morlaix,,Caserne Adjudant Le Jeune Rue de la Hautière,,https://lannuaire.service-public.fr/bretagne/finistere/gendarmerie-29207-01,-3.82429,48.56367,1,140,1,,0,1,,,,,,2.0
Gendarmerie - Brigade de Plouzané,29280,Plouzané,2,Rue du 8 Mai 1945,,https://lannuaire.service-public.fr/bretagne/finistere/gendarmerie-29212-01,-4.59847,48.38,1,110,1,,,1,,,,,,1.82
Gendarmerie - Brigade de Plouzévédé,29440,Plouzévédé,69,Rue de Berven,,https://lannuaire.service-public.fr/bretagne/finistere/gendarmerie-29213-01,-4.11372,48.6027,1,90,1,,0,,,,,2,,1.18
Gendarmerie - Brigade de Pluvigner,56330,Pluvigner,14,Rue du Maréchal Leclerc,,https://lannuaire.service-public.fr/bretagne/morbihan/gendarmerie-56177-01,-3.0139,47.7772,1,80,1,,0,1,,,,2,,1.73
Gendarmerie - Brigade de Podensac,33720,Podensac,23,Cours du Maréchal Foch,,https://lannuaire.service-public.fr/nouvelle-aquitaine/gironde/gendarmerie-33327-01,-0.35749,44.65165,1,80,,,,1,,,,1,,1.55
Gendarmerie - Brigade de Pointe-Noire,97116,Pointe-Noire,,Résidence Berg 3 Rue Armand Félix,,https://lannuaire.service-public.fr/guadeloupe/guadeloupe/gendarmerie-97121-01,-61.79165551,16.23717282,1,120,,,,,,,,,,1.0
Gendarmerie - Brigade de Poissons,52230,Poissons,2,Rue de Mélaire,,https://lannuaire.service-public.fr/grand-est/haute-marne/gendarmerie-52398-01,5.22645,48.42569,1,100,,,,,,,,1,,1.09
Gendarmerie - Brigade de Poix-de-Picardie,80290,Poix-de-Picardie,,Rue de Menesvillers,,https://lannuaire.service-public.fr/hauts-de-france/somme/gendarmerie-80630-01,1.99337,49.77469,1,95,,,1,,,,,,,1.18
